Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Age,Gender
34465,AZ-359-1635600,10-08-2014,13-08-2014,Second Class,CU-28708,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-7080,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",157.86,4,0.0,36.72,27.43,Low,51,Female
34466,AZ-310-4720622,16-01-2013,19-01-2013,Same Day,CU-69295,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-5802,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",468.67,5,0.1,64.46,58.39,Critical,56,Female
34467,AZ-695-1282672,01-03-2015,04-03-2015,Second Class,CU-15419,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-8104,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",44.39,1,0.0,10.17,9.28,Critical,36,Male
34468,AZ-540-8231464,14-04-2012,20-04-2012,First Class,CU-88699,Amazon Customer,Home Office,90001.0,Seattle,Washington,United States,US,West,TEC-PH-5747,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",337.82,4,0.2,12.35,45.38,Critical,55,Female
34469,AZ-650-8791043,05-02-2012,08-02-2012,Second Class,CU-87040,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-8504,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,57.41,2,0.0,13.19,11.62,Low,54,Male
34470,AZ-244-3499214,20-12-2014,26-12-2014,Second Class,CU-12265,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-2746,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",176.84,4,0.0,41.51,27.02,High,64,Male
34471,AZ-346-7423195,13-09-2012,16-09-2012,Second Class,CU-33003,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-5706,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,296.36,5,0.1,40.26,41.99,Critical,43,Male
34472,AZ-115-7273951,01-08-2012,04-08-2012,Second Class,CU-93412,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5247,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,803.13,5,0.6,-291.35,102.53,Critical,55,Female
34473,AZ-380-3668589,10-12-2015,15-12-2015,Standard Class,CU-42423,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,US,West,TEC-PH-6501,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,144.32,1,0.0,33.78,23.01,High,32,Female
34474,AZ-562-3776947,20-08-2014,22-08-2014,First Class,CU-22006,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-2867,Technology,Smartphones,"Motorola Edge Plus, Full Size",447.23,4,0.0,105.97,58.38,High,26,Female
34475,AZ-920-4546513,01-11-2015,04-11-2015,Same Day,CU-85481,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-7683,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,335.82,5,0.2,12.42,43.7,Low,37,Female
34476,AZ-593-3824324,15-08-2013,21-08-2013,Second Class,CU-15369,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-4138,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",861.63,4,0.0,204.34,110.68,High,22,Female
34477,AZ-611-2284319,28-04-2013,01-05-2013,First Class,CU-93461,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-3011,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",191.32,2,0.0,45.09,27.43,High,59,Male
34478,AZ-101-7322812,21-11-2012,26-11-2012,Standard Class,CU-84177,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-4282,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",534.89,2,0.2,19.76,69.82,Medium,43,Male
34479,AZ-340-7545524,07-03-2013,09-03-2013,Standard Class,CU-23965,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-3163,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",613.07,3,0.0,145.37,78.99,Low,47,Female
34480,AZ-998-4292708,26-10-2015,28-10-2015,Second Class,CU-72149,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5448,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",550.78,2,0.1,75.52,70.93,High,57,Male
34481,AZ-536-5520246,24-08-2013,28-08-2013,Same Day,CU-36036,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,APAC,West,TEC-PH-2462,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",95.85,2,0.0,22.09,18.7,Critical,42,Female
34482,AZ-315-3857972,10-09-2015,16-09-2015,Standard Class,CU-72334,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-4498,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",259.75,2,0.0,61.27,36.65,Critical,27,Male
34483,AZ-316-6321274,13-10-2015,18-10-2015,Same Day,CU-39841,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-1935,Technology,Smartphones,"Motorola Edge Plus, Full Size",1664.26,5,0.0,395.63,204.37,Low,36,Female
34484,AZ-671-2091661,15-04-2015,17-04-2015,Second Class,CU-51665,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-6688,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",602.66,5,0.2,21.94,81.92,Critical,33,Male
34485,AZ-218-5152749,13-08-2014,18-08-2014,Second Class,CU-67589,Amazon Customer,Corporate,10001.0,Seattle,Washington,United States,Africa,West,TEC-PH-8832,Technology,Smartphones,"Motorola Edge Plus, Full Size",59.72,5,0.0,13.6,13.28,High,61,Male
34486,AZ-967-3762366,30-11-2014,04-12-2014,Same Day,CU-75715,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-4769,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",93.0,3,0.4,-15.21,12.61,High,48,Male
34487,AZ-306-8335583,19-08-2013,23-08-2013,Standard Class,CU-40422,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-9424,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1343.81,5,0.0,319.3,166.51,High,47,Female
34488,AZ-421-6089876,25-05-2015,30-05-2015,Second Class,CU-37877,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-3977,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",64.27,2,0.2,1.87,13.39,High,64,Male
34489,AZ-103-6464732,24-10-2015,26-10-2015,Standard Class,CU-65479,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-3164,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,622.8,2,0.1,85.52,79.03,High,45,Male
34490,AZ-276-8902971,19-11-2015,22-11-2015,First Class,CU-60241,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-4235,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",207.84,2,0.0,49.08,28.84,Low,36,Male
34491,AZ-179-5575275,24-02-2012,27-02-2012,Second Class,CU-41411,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-5171,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,491.43,3,0.0,116.43,64.3,Medium,64,Female
34492,AZ-582-5186564,21-07-2014,25-07-2014,Standard Class,CU-81561,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-3088,Technology,Smartphones,"Motorola Edge Plus, Full Size",140.48,4,0.4,-22.88,18.04,Critical,43,Female
34493,AZ-829-7614223,15-06-2013,18-06-2013,First Class,CU-87839,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-7713,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",2075.32,5,0.0,493.56,252.74,Low,53,Male
34494,AZ-293-3734796,19-06-2013,25-06-2013,Standard Class,CU-36035,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-4052,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",546.64,4,0.0,129.73,69.34,Low,28,Male
34495,AZ-488-4720317,22-08-2012,27-08-2012,First Class,CU-45057,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,US,West,TEC-PH-3540,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",243.35,4,0.1,32.94,35.62,High,48,Female
34496,AZ-447-4447879,26-07-2012,31-07-2012,Standard Class,CU-82683,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-9521,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",345.67,4,0.0,81.78,46.36,Critical,54,Female
34497,AZ-539-1123611,02-08-2013,07-08-2013,Second Class,CU-63909,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-9421,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,295.61,2,0.6,-107.27,38.04,Low,56,Male
34498,AZ-401-3215495,03-01-2015,08-01-2015,Same Day,CU-98766,Amazon Customer,Corporate,,Seattle,Washington,United States,Africa,West,TEC-PH-3740,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,784.85,1,0.6,-284.53,98.33,High,53,Female
34499,AZ-448-7901880,03-01-2014,07-01-2014,First Class,CU-88863,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-2790,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",818.03,3,0.2,30.6,103.02,High,46,Male
34500,AZ-885-3610475,23-09-2012,29-09-2012,Standard Class,CU-96202,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-7249,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",21.53,1,0.1,2.52,7.07,High,55,Female
34501,AZ-654-2093839,11-02-2012,14-02-2012,Same Day,CU-75440,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-5146,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",166.7,5,0.2,5.82,25.15,Medium,62,Female
34502,AZ-573-7554958,23-01-2013,27-01-2013,Standard Class,CU-13543,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-5931,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",352.23,4,0.0,83.22,48.35,High,64,Female
34503,AZ-176-1227579,13-11-2013,18-11-2013,Standard Class,CU-14760,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-4886,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",762.57,2,0.0,180.81,98.3,High,30,Male
34504,AZ-671-5267582,28-08-2014,30-08-2014,Same Day,CU-36280,Amazon Customer,Consumer,30301.0,Seattle,Washington,United States,LATAM,West,TEC-PH-6425,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1083.7,2,0.0,257.32,136.09,Critical,33,Female
34505,AZ-597-4700503,24-11-2015,29-11-2015,Second Class,CU-93466,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-4781,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",252.31,2,0.0,59.4,36.75,Critical,43,Male
34506,AZ-804-6147520,18-12-2013,22-12-2013,Second Class,CU-30902,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3040,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,176.67,3,0.0,41.55,26.22,Medium,38,Male
34507,AZ-991-6676544,25-07-2012,29-07-2012,First Class,CU-73462,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-2239,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,326.67,2,0.0,76.85,48.16,Medium,68,Female
34508,AZ-172-4924756,12-10-2014,18-10-2014,Standard Class,CU-10133,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-9253,Technology,Smartphones,"Motorola Edge Plus, Full Size",81.88,1,0.1,10.52,17.61,High,56,Female
34509,AZ-305-8278235,25-04-2014,27-04-2014,Second Class,CU-75261,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-9155,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,1055.4,3,0.2,39.45,133.24,Critical,20,Female
34510,AZ-757-3177018,15-05-2015,19-05-2015,Standard Class,CU-15507,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-9716,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,294.9,1,0.0,69.91,38.19,High,47,Female
34511,AZ-964-7576179,28-06-2015,04-07-2015,First Class,CU-84037,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5506,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",292.85,1,0.1,39.97,39.56,Medium,20,Male
34512,AZ-421-9645234,25-10-2013,30-10-2013,First Class,CU-95324,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1875,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",61.38,3,0.4,-10.22,10.16,High,69,Female
34513,AZ-325-2287767,18-08-2012,21-08-2012,Second Class,CU-14929,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,US,West,TEC-PH-9423,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,1398.23,5,0.0,332.17,173.9,High,54,Male
34514,AZ-161-2062657,19-08-2014,23-08-2014,Same Day,CU-70412,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-4826,Technology,Smartphones,"Motorola Edge Plus, Full Size",581.95,3,0.2,21.32,77.78,Medium,65,Female
34515,AZ-809-3650422,06-04-2012,10-04-2012,Second Class,CU-49287,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,EU,West,TEC-PH-6060,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",474.38,2,0.0,112.88,57.16,Critical,68,Male
34516,AZ-690-5844984,07-08-2015,10-08-2015,Standard Class,CU-88573,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1144,Technology,Smartphones,"Motorola Edge Plus, Full Size",417.22,2,0.0,98.62,56.9,Medium,34,Female
34517,AZ-622-1761587,11-04-2012,16-04-2012,Standard Class,CU-44615,Amazon Customer,Corporate,60601.0,Seattle,Washington,United States,Africa,West,TEC-PH-4269,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",113.38,5,0.0,26.31,20.36,Critical,25,Male
34518,AZ-184-3217498,12-12-2012,16-12-2012,First Class,CU-96522,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-2213,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",79.49,5,0.0,18.32,15.56,Critical,19,Male
34519,AZ-889-6509890,28-06-2013,01-07-2013,Same Day,CU-42430,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-7994,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,216.58,2,0.0,51.39,27.6,Low,20,Female
34520,AZ-342-7086341,28-03-2015,03-04-2015,Second Class,CU-67336,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-5850,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",453.76,4,0.0,107.43,60.09,Critical,29,Male
34521,AZ-700-3519547,13-08-2014,15-08-2014,Second Class,CU-68967,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3626,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",59.58,2,0.0,13.57,13.21,High,66,Male
34522,AZ-904-2599014,24-10-2012,30-10-2012,Standard Class,CU-27237,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,US,West,TEC-PH-7490,Technology,Smartphones,"Motorola Edge Plus, Full Size",308.81,4,0.1,42.21,41.16,Low,30,Female
34523,AZ-932-2454100,25-09-2014,01-10-2014,Standard Class,CU-50995,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-9429,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1100.22,5,0.0,261.4,136.54,Medium,29,Male
34524,AZ-109-4435699,23-07-2012,29-07-2012,Same Day,CU-37351,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-4593,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",164.07,2,0.1,22.42,21.95,Medium,43,Female
34525,AZ-396-9518008,17-07-2013,22-07-2013,Second Class,CU-31777,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3374,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",14.49,1,0.0,2.95,6.69,Medium,50,Female
34526,AZ-206-4669768,18-07-2013,23-07-2013,Standard Class,CU-87991,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-8423,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",142.79,3,0.0,33.24,24.56,Medium,52,Male
34527,AZ-529-6649019,03-05-2012,05-05-2012,Standard Class,CU-32083,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-6590,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",510.86,2,0.0,120.83,68.83,High,33,Female
34528,AZ-212-2923448,03-09-2013,09-09-2013,Second Class,CU-96739,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-8784,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",126.84,2,0.2,4.54,17.97,Medium,20,Male
34529,AZ-146-3440859,12-12-2015,17-12-2015,Second Class,CU-75901,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,EU,West,TEC-PH-2755,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",265.01,3,0.0,62.52,37.28,High,33,Male
34530,AZ-383-9659805,01-07-2015,04-07-2015,Same Day,CU-15883,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-4790,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,71.67,1,0.0,16.58,13.41,Low,33,Female
34531,AZ-750-6028593,03-10-2012,08-10-2012,Second Class,CU-12214,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-4982,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",84.83,1,0.1,11.23,14.96,Low,38,Female
34532,AZ-539-3866424,23-04-2012,29-04-2012,Second Class,CU-47869,Amazon Customer,Corporate,10001.0,Seattle,Washington,United States,LATAM,West,TEC-PH-6212,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",157.79,5,0.0,37.31,21.4,Medium,57,Male
34533,AZ-815-6044935,20-04-2014,22-04-2014,First Class,CU-37562,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5444,Technology,Smartphones,"Motorola Edge Plus, Full Size",504.25,5,0.1,69.66,59.82,High,67,Female
34534,AZ-156-1415862,22-09-2014,24-09-2014,Same Day,CU-88331,Amazon Customer,Home Office,60601.0,Seattle,Washington,United States,LATAM,West,TEC-PH-7333,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",426.46,2,0.4,-69.5,55.29,High,63,Male
34535,AZ-670-4384243,26-04-2015,28-04-2015,Second Class,CU-18018,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-4845,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",314.18,5,0.1,43.07,40.58,Low,21,Male
34536,AZ-903-6592396,28-01-2013,31-01-2013,Standard Class,CU-84155,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-9546,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",894.11,5,0.0,212.64,108.9,Low,39,Female
34537,AZ-157-2479155,24-02-2012,26-02-2012,Standard Class,CU-29815,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-2233,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",237.58,4,0.2,8.44,34.39,High,66,Female
34538,AZ-830-6078759,14-05-2014,17-05-2014,Standard Class,CU-95630,Amazon Customer,Corporate,60601.0,Seattle,Washington,United States,EU,West,TEC-PH-3932,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",94.04,2,0.0,21.7,18.06,Critical,69,Female
34539,AZ-357-5920788,02-06-2013,08-06-2013,First Class,CU-67939,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-2258,Technology,Smartphones,"Motorola Edge Plus, Full Size",1649.96,2,0.0,392.34,201.54,Critical,38,Male
34540,AZ-425-5021310,13-12-2013,19-12-2013,Standard Class,CU-50004,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3431,Technology,Smartphones,"Motorola Edge Plus, Full Size",68.44,4,0.0,15.97,11.4,Low,55,Male
34541,AZ-279-9836923,05-04-2015,09-04-2015,Second Class,CU-15116,Amazon Customer,Corporate,,Seattle,Washington,United States,Africa,West,TEC-PH-1252,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,929.09,4,0.0,220.24,120.36,Critical,33,Male
34542,AZ-330-1339801,07-12-2012,11-12-2012,Second Class,CU-65133,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-6522,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",100.74,2,0.0,23.57,16.19,Low,19,Female
34543,AZ-263-6582033,26-01-2014,01-02-2014,Second Class,CU-49590,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-1114,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",171.32,5,0.0,40.27,25.58,Low,63,Female
